simulation,subject,group_id,question_id,source_file,source_exam,source_question,answer,answer_source,difficulty,solution_status,shared_context,pages,question_text
simulacro-2,Ciencias Naturales,EXT-eva2023-science2-13-13,eva2023-science2:13,Guia-PC-CienciasNaturales-11-2.pdf,Evaluar para Avanzar 2023 - Cuadernillo 2,13,C,official,Media,official_explained,False,assets/pages/expanded/eva2023-science2/eva2023-science2-13-13-01.jpg,"Unos estudiantes realizaron el siguiente procedimiento experimental. 1. Establecimiento de dos parcelas de 8 m2 cada una. 2. Siembra de 50 plantas de fríjol en cada parcela. 3. Dos meses después, se realiza conteo directo de mosca blanca en 20 plantas de fríjol en cada parcela. 4. Aplicación de insecticida hecho a base de ají en la totalidad de las plantas de fríjol de solamente una de las dos parcelas. 5. Transcurridos cinco días, conteo directo de mosca blanca en 20 plantas de fríjol en cada parcela. De las siguientes preguntas, ¿cuál puede ser contestada con el experimento descrito? A. ¿Cuántas plantas de fríjol mata el insecticida hecho a base de ají? B. ¿En qué parcela crecen más rápido las plantas de fríjol? C. ¿Qué efecto tiene el insecticida a base de ají sobre la mosca blanca? D. ¿Cuál es el tamaño poblacional de la mosca blanca?"
simulacro-2,Ciencias Naturales,EXT-eva2023-science2-14-14,eva2023-science2:14,Guia-PC-CienciasNaturales-11-2.pdf,Evaluar para Avanzar 2023 - Cuadernillo 2,14,D,official,Media,official_explained,False,assets/pages/expanded/eva2023-science2/eva2023-science2-14-14-01.jpg,"Marcela está leyendo un artículo sobre las enfermedades genéticas más frecuentes causadas por mutaciones cromosómicas en la población humana. Ella encontró que la más común es el síndrome de Down, con una proporción del 76 %, también encuentra, aunque con menos frecuencia, el síndrome de Turner con el 16 %, la trisomía en el cromosoma 18 con el 4 %, el síndrome de Klinefelter con el 2 % y el síndrome de Edward con el 2 %. A Marcela se le ocurre que estos datos se entenderían mejor en una gráfica y decide hacerla. Según la información anterior, ¿cuál de las siguientes gráficas representa correctamente los datos encontrados por Marcela? A. S. Klinefelter 2 % Trisomía C. 18 S. Edward 2 % 4 % S. Down 16 % S. Turner 76 % B. S. Klinefelter 2 % Trisomía C. 18 S. Edward 2 % 16 % S. Turner 4 % S. Down 76 % Trisomía C. 18 C. S. Klinefelter 15 % S. Edward S. Turner 16 % S. Down 76 % D. S. Klinefelter 2 % Trisomía C. 18 S. Edward 2 % 4 % S. Turner 16 % S. Down 76 %"
simulacro-2,Ciencias Naturales,EXT-eva2023-science2-15-15,eva2023-science2:15,Guia-PC-CienciasNaturales-11-2.pdf,Evaluar para Avanzar 2023 - Cuadernillo 2,15,C,official,Media,official_explained,False,assets/pages/expanded/eva2023-science2/eva2023-science2-15-15-01.jpg,"En un laboratorio se realiza un análisis sobre el metabolismo de las bebidas alcohólicas en el hígado, simulando las reacciones que se producen en este. Para ello se hace reaccionar el etanol con una enzima llamada alcohol deshidrogenasa (ADH) formando acetaldehído, que es un compuesto altamente tóxico y carcinógeno, que se transforma en un compuesto de menor toxicidad llamado acetato, gracias a la acción de la enzima aldehído deshidrogenasa (ALDH). Finalmente, el acetato se descompone en dióxido de carbono y agua, que no son productos tóxicos para el ser humano. A continuación, se presenta la ecuación que describe el proceso. ADH CH3CH2OH CH3CHO + H2 Etanol Acetaldehído ALDH 2CH3CHO + O2 2CH3COOH Acetaldehído Acetato - Ácido acético CH3COOH + 2O2 2CO2 + 2H2O Acetato - Ácido acético Dióxido de carbono Agua Teniendo en cuenta la investigación realizada, ¿cuál es la pregunta que se quiere contestar con el estudio? A. ¿El dióxido de carbono y el agua son compuestos de alta toxicidad que pueden causar enfermedades en el hígado por ingestión de bebidas alcohólicas? B. ¿Es posible realizar la identificación de alcoholes secundarios a través de la reacción con la enzima alcohol deshidrogenasa? C. ¿El hígado produce las enzimas necesarias para realizar el metabolismo de las sustancias tóxicas que se producen a causa del consumo de bebidas alcohólicas? D. ¿Puede alterarse el metabolismo del alcohol en el hígado de los seres humanos a causa de la generación de acetato como producto de la reacción?"
simulacro-2,Ciencias Naturales,EXT-eva2023-science2-16-16,eva2023-science2:16,Guia-PC-CienciasNaturales-11-2.pdf,Evaluar para Avanzar 2023 - Cuadernillo 2,16,B,official,Media,official_explained,False,assets/pages/expanded/eva2023-science2/eva2023-science2-16-16-01.jpg,"La siguiente imagen representa un sistema de cuerpos, que se emplea para explicar las fuerzas que actúan en diversas situaciones. El sistema mostrado está conformado por un plano inclinado a cierto ángulo θ y dos masas m1 y m2, que se unen mediante una cuerda que pasa por una polea. El plano inclinado y la polea no presentan fricción, e inicialmente el sistema se encuentra en equilibrio y las masas no se mueven. m1 m2 θ ¿Cómo se afecta el estado de movimiento del sistema si se aumenta el ángulo θ? A. El sistema permanece en reposo, ya que no hay fricción y las masas m1 y m2 siguen siendo las mismas. B. Las masas se mueven aceleradamente, m1 se desliza por el plano hacia abajo y m2 se mueve hacia arriba. C. Al cambiar el ángulo θ se afecta el movimiento, haciendo disminuir su rapidez, ya que la fuerza neta es cero. D. Las masas m1 y m2 adquieren velocidad constante, m2 se desliza hacia abajo y m1 se mueve hacia arriba."
simulacro-2,Ciencias Naturales,EXT-eva2023-science2-17-17,eva2023-science2:17,Guia-PC-CienciasNaturales-11-2.pdf,Evaluar para Avanzar 2023 - Cuadernillo 2,17,B,official,Media,official_explained,False,assets/pages/expanded/eva2023-science2/eva2023-science2-17-17-01.jpg,"La presión arterial es la fuerza que ejerce la sangre sobre las paredes de las arterias y se suele medir con un instrumento conocido como tensiómetro. Para diagnosticar en un paciente si el desarrollo de actividades físicas produce cambios de la presión arterial, se mide y registra con un tensiómetro la presión arterial antes y después de realizar cuatro actividades físicas diferentes. El intervalo de tiempo entre cada actividad física es de media hora. Según la información anterior, ¿cuál sería una posible hipótesis del experimento planteado? A. El tensiómetro mide en un paciente la presión arterial entre cada actividad física. B. El desarrollo de actividades físicas puede producir un cambio en la presión arterial. C. La medición de la presión arterial aumenta cada hora entre cada actividad física. D. Se toman mediciones de la presión arterial durante las cuatro actividades físicas."
simulacro-2,Ciencias Naturales,EXT-eva2023-science2-18-18,eva2023-science2:18,Guia-PC-CienciasNaturales-11-2.pdf,Evaluar para Avanzar 2023 - Cuadernillo 2,18,C,official,Difícil,official_explained,False,assets/pages/expanded/eva2023-science2/eva2023-science2-18-18-01.jpg,"Un grupo de investigadores pone a prueba la hipótesis de que existe una relación simbiótica entre las hormigas del género Azteca y los árboles de yarumo del género Cecropia. Para esto, se diseñó un experimento con dos grupos de árboles. Grupo A: los árboles de yarumo son tratados con una sustancia que impide la llegada de hormigas a la planta. Grupo B: los árboles de yarumo no son tratados con la sustancia, por lo cual las hormigas llegan libremente. Posteriormente, se midió el porcentaje de hojas depredadas y se verificó el contenido de glucógeno (azúcar) en las glándulas presentes en las hojas de los árboles de yarumo de los dos grupos y se encontraron los resultados de la gráfica. 70 70 60 60 hojas 50 50 de glándulas 40 40 de 30 30 glucógeno consumidas sin 20 20 % Hojas Porcentaje Porcentaje consumidas 10 10 % de glándulas 0 0 sin glucógeno A B Con estos resultados, ¿qué tipo de relación existe entre las hormigas y los árboles de yarumo? A. La relación es neutra, ya que no representa ningún beneficio para los árboles la presencia de las hormigas ni los árboles son capaces de proporcionar un beneficio para las hormigas. B. La relación es negativa y resulta perjudicial para los árboles por el efecto antidepredación y porque la presencia de las hormigas afecta la producción de alimento rico en glucógeno. C. La relación es simbiótica y benéfica por el efecto de protección antidepredación que traen las hormigas para los árboles y porque estos ofrecen un alimento rico en glucógeno a las hormigas. D. La relación es negativa, y resulta perjudicial para las hormigas porque fueron excluidas de los árboles dado que estos no ofrecían ningún beneficio a las hormigas en términos de alimento."
simulacro-2,Ciencias Naturales,EXT-eva2023-science2-19-19,eva2023-science2:19,Guia-PC-CienciasNaturales-11-2.pdf,Evaluar para Avanzar 2023 - Cuadernillo 2,19,C,official,Fácil,official_explained,False,assets/pages/expanded/eva2023-science2/eva2023-science2-19-19-01.jpg,"En una práctica de laboratorio, Carlos mide la rapidez con la que se mueve un balón; para ello mide la distancia que recorre el balón y toma el tiempo empleado por este para recorrerla. ¿Qué unidad de medida debe emplear Carlos para expresar la rapidez del balón? A. s/m B. h C. m/s D. cm"
simulacro-2,Ciencias Naturales,EXT-eva2023-science2-20-20,eva2023-science2:20,Guia-PC-CienciasNaturales-11-2.pdf,Evaluar para Avanzar 2023 - Cuadernillo 2,20,C,official,Media,official_explained,False,assets/pages/expanded/eva2023-science2/eva2023-science2-20-20-01.jpg,"La respuesta fisiológica de huida o escape en un animal, es un mecanismo de sobrevivencia ante situaciones de peligro inminente, en el cual intervienen varios sistemas, como el sistema circulatorio, el sistema digestivo y el sistema endocrino entre otros. De las siguientes opciones, ¿cuál hace referencia a las reacciones específicas del sistema circulatorio ante un impulso de huida? A. Aumento en la sudoración para refrigerar el cuerpo y compensar el exceso de calor muscular, hace más resbaladiza la piel, lo que dificulta ser capturado. B. Aumento de la frecuencia y la profundidad de la respiración para aumentar el suministro de oxígeno a los músculos que se preparan para la huida. C. Aumento en la frecuencia cardíaca, incremento de la presión arterial, aumento del flujo sanguíneo hacia los músculos esqueléticos, como preparación para la huida. D. Lentitud en la digestión y disminución de la salivación, esto debido a que el proceso digestivo deja de ser prioritario ante las situaciones de peligro como ocurre en huida."
simulacro-2,Ciencias Naturales,EXT-eva2020-science1-04-04,eva2020-science1:04,guia-cienciasnaturales-11-1.pdf,Evaluar para Avanzar 2020 - Cuadernillo 1,4,A,official,Media,official_explained,False,assets/pages/expanded/eva2020-science1/eva2020-science1-04-04-01.jpg,"Un estudiante cuenta con los siguientes materiales: Borrador Tapa de Bola de Puntilla gaseosa pimpón El estudiante quiere mover un carro de plástico colocando un imán por debajo de una mesa, como se muestra en la figura. Carro de plástico S S S Imán N N N Para mover el carro, el estudiante debe colocar en su interior A. la puntilla, porque esta presenta mayores propiedades magnéticas. B. la bola de pimpón, porque esta no presenta propiedades magnéticas. C. la tapa de gaseosa, porque esta no presenta propiedades magnéticas. D. el borrador, porque este presenta mayores propiedades magnéticas."
simulacro-2,Ciencias Naturales,EXT-eva2020-science1-06-06,eva2020-science1:06,guia-cienciasnaturales-11-1.pdf,Evaluar para Avanzar 2020 - Cuadernillo 1,6,D,official,Media,official_explained,False,assets/pages/expanded/eva2020-science1/eva2020-science1-06-06-01.jpg,"En un experimento, se midió el peso de dos grupos de una misma especie de planta que creció en condiciones normales de luz, temperatura y nutrientes. Uno de los grupos creció en presencia de una bacteria y el otro grupo creció en ausencia de esta. El estudiante tenía la hipótesis de que la presencia de la bacteria beneficiaría el crecimiento de la planta. ¿Cuál gráfica representa la hipótesis del estudiante? Planta sola Planta en presencia de la bacteria A. B. planta planta la la de de Peso Peso Tiempo Tiempo C. D. planta planta la la de de Peso Peso Tiempo Tiempo"
simulacro-2,Ciencias Naturales,EXT-eva2020-science1-08-08,eva2020-science1:08,guia-cienciasnaturales-11-1.pdf,Evaluar para Avanzar 2020 - Cuadernillo 1,8,A,official,Media,official_explained,False,assets/pages/expanded/eva2020-science1/eva2020-science1-08-08-01.jpg,"El siguiente modelo muestra parte del ciclo del oxígeno. Radiación ultravioleta de alta energía H O H2O H2O O2 OH Capa de ozono O3 O O2 CO2 4Fe+2 2Fe2O3 3O2 Meteorización CO2 + H2O H2CO3 HCO3- + H+ oxidante CaCO3 Mar (H2O) CO3-2 Ca+2 Sedimento Continente Con base en este modelo, ¿cuál mineral se forma a partir de las reacciones (entre compuestos que contengan carbono y oxígeno) que pueden darse entre los organismos marinos? A. La caliza, compuesta por carbonato de calcio (CaCO3). B. El ozono (O3), formado por tres oxígenos. C. La hematita, compuesta por óxido férrico (Fe2O3). D. El agua (H2O), compuesta por dos hidrógenos y un oxígeno."
simulacro-2,Ciencias Naturales,EXT-eva2020-science1-10-10,eva2020-science1:10,guia-cienciasnaturales-11-1.pdf,Evaluar para Avanzar 2020 - Cuadernillo 1,10,C,official,Media,official_explained,False,assets/pages/expanded/eva2020-science1/eva2020-science1-10-10-01.jpg,"Los machos de las ranas de árbol, una especie nocturna, hacen un llamado para que las hembras puedan identi- ficarlos más fácilmente. Las hembras reconocen el llamado por la frecuencia del canto de los machos. Un grupo de biólogos cree que la frecuencia del canto se ve afectada por la temperatura. Con base en esta información, ¿cuál de los siguientes procedimientos es el más apropiado para abordar la hipótesis de los biólogos? A. Registrar la frecuencia del canto de grupos de machos y de hembras, y comparar sus diferencias a diferentes horas del día. B. Registrar la frecuencia del canto de grupos de machos de ranas de árbol en la mañana, al mediodía y en la noche, y luego analizar los datos. C. Registrar la frecuencia del canto de grupos de machos de ranas de árbol a diferentes temperaturas, y analizar los datos. D. Registrar la frecuencia del canto de grupos de machos y de hembras, y comparar sus diferencias a diferentes temperaturas."
simulacro-2,Ciencias Naturales,EXT-eva2020-science1-11-11,eva2020-science1:11,guia-cienciasnaturales-11-1.pdf,Evaluar para Avanzar 2020 - Cuadernillo 1,11,C,official,Fácil,official_explained,False,assets/pages/expanded/eva2020-science1/eva2020-science1-11-11-01.jpg,"Una estudiante lee un artículo en el que se relacionan los siguientes dispositivos: 1. Batería 2. Aerogenerador 3. Panel solar 4. Turbina Si la estudiante está investigando sobre la transformación de energía química y lumínica en energía eléctrica, debería leer acerca de los dispositivos A. 1 y 2. B. 3 y 4. C. 1 y 3. D. 2 y 4."
simulacro-2,Ciencias Naturales,EXT-eva2020-science1-12-12,eva2020-science1:12,guia-cienciasnaturales-11-1.pdf,Evaluar para Avanzar 2020 - Cuadernillo 1,12,C,official,Media,official_explained,False,assets/pages/expanded/eva2020-science1/eva2020-science1-12-12-01.jpg,"Durante varios siglos, se creyó que el caballo había tenido la misma morfología desde que apareció en la Tierra. Sin embargo, algunos científicos encontraron fósiles reconocidos como antepasados del caballo y, ahora, se trabaja con la idea de que los cambios que se dieron en estas especies dieron lugar a la formación del caballo moderno. La tabla muestra los antepasados del caballo moderno. Fósiles de las patas de 4 especies que no existen en la actualidad, relacionadas entre sí y con el caballo moderno Especie Fósil Época Caballo moderno Hace 60 millones de años Especie Forma de pata Época Hace 30 millones de años Hace 1,8 millones de años Presente en la actualidad Hace 20 millones de años Equus sp. Hace 10 millones de años De acuerdo con lo anterior, ¿por qué se modificó la idea de que el caballo tenía la misma morfología desde que apareció en la Tierra? A. Porque los fósiles se formaron hace pocos años y no pudieron estudiarse en la antigüedad. B. Porque al domesticar el caballo moderno se pudo estudiar con mayor profundidad su morfología. C. Porque se lograron establecer relaciones entre estos animales a través del análisis de los fósiles. D. Porque los caballos en la antigüedad no pudieron estudiarse debido a su pequeño tamaño."
simulacro-2,Ciencias Naturales,EXT-eva2020-science1-13-13,eva2020-science1:13,guia-cienciasnaturales-11-1.pdf,Evaluar para Avanzar 2020 - Cuadernillo 1,13,D,official,Media,official_explained,False,assets/pages/expanded/eva2020-science1/eva2020-science1-13-13-01.jpg,"Los átomos de un mismo elemento contienen la misma cantidad de protones. • Los isótopos son átomos de un mismo elemento que difieren en su masa atómica y contienen la misma cantidad de protones, pero no de neutrones. • Los iones de un átomo poseen carga, porque tienen más o menos electrones que el átomo neutro. Un estudiante encuentra la siguiente tabla que relaciona el número de protones, de electrones y la masa atómica del átomo neutro y de cuatro átomos de este mismo elemento. Masa atómica Número de Número de Átomo (número de protones + protones electrones número de neutrones) Átomo neutro 20 20 40 1 20 18 40 2 20 20 42 3 20 20 44 4 20 19 40 Con base en la anterior información, ¿cuáles átomos son iones y cuáles son isótopos del átomo neutro? A. Los átomos 2 y 3 son iones; los átomos 1 y 4 son isótopos. B. Los átomos 1 y 3 son iones; los átomos 2 y 4 son isótopos. C. Los átomos 2 y 4 son iones; los átomos 1 y 3 son isótopos. D. Los átomos 1 y 4 son iones; los átomos 2 y 3 son isótopos."
simulacro-2,Ciencias Naturales,EXT-eva2020-science1-14-14,eva2020-science1:14,guia-cienciasnaturales-11-1.pdf,Evaluar para Avanzar 2020 - Cuadernillo 1,14,D,official,Difícil,official_explained,False,assets/pages/expanded/eva2020-science1/eva2020-science1-14-14-01.jpg,"Dos estudiantes, a través de un laboratorio virtual, estudian el comportamiento de la fuerza de repulsión entre cargas eléctricas. Ellos obtienen los datos de la fuerza de repulsión entre dos cargas eléctricas como función de la separación entre ellas, como se muestra en la siguiente tabla: Separación entre Fuerza de repulsión cargas (metros) (newton) 10 4.500 11 3.719 12 3.125 13 2.663 14 2.296 15 2.000 16 1.758 17 1.557 18 1.389 Uno de los estudiantes afirma que la fuerza de repulsión entre las dos cargas disminuirá aún más si se aumenta la separación entre estas. Teniendo en cuenta la información anterior, esta afirmación es una A. suposición, porque el estudiante puede realizar esta afirmación sin realizar el laboratorio virtual. B. predicción, porque el estudiante determinó la fuerza de repulsión sin necesidad de observar los datos de la tabla. C. suposición, porque existen casos en los cuales la fuerza de repulsión entre las cargas permanece constante. D. predicción, porque el estudiante observó el patrón de la fuerza de repulsión a partir de los datos de la tabla."
simulacro-2,Ciencias Naturales,EXT-eva2020-science1-15-15,eva2020-science1:15,guia-cienciasnaturales-11-1.pdf,Evaluar para Avanzar 2020 - Cuadernillo 1,15,C,official,Difícil,official_explained,False,assets/pages/expanded/eva2020-science1/eva2020-science1-15-15-01.jpg,"En un ecosistema existen factores bióticos y abióticos que se relacionan entre sí y cumplen funciones específicas dentro de este. La figura muestra algunas relaciones. Patógenos Herbívoros Microorganismos Biótico Productores Agua Abiótico Luz Nutrientes Minerales Temperatura pH Con base en la información anterior, si el número de herbívoros aumenta en un ecosistema específico, ¿cuál será la principal consecuencia en ese ecosistema? A. Se perderán las relaciones entre los factores bióticos y los abióticos. B. Aumentará el nivel del agua en el ecosistema. C. Se consumirán muchos productores de manera acelerada. D. Desaparecerán los microorganismos."
simulacro-2,Ciencias Naturales,EXT-eva2020-science1-16-16,eva2020-science1:16,guia-cienciasnaturales-11-1.pdf,Evaluar para Avanzar 2020 - Cuadernillo 1,16,D,official,Media,official_explained,False,assets/pages/expanded/eva2020-science1/eva2020-science1-16-16-01.jpg,"Un estudiante midió en el laboratorio el contenido de vitamina C en 100 mL de jugo de limón, jugo de naranja y de dos bebidas refrescantes de distintas marcas (marca P y marca W), comprados en un supermercado. Al final, registró en una tabla sus mediciones y las comparó con los valores reportados en las etiquetas de las botellas, como se muestra a continuación: Contenido de vitamina C Contenido de vitamina C Líquido medido por el estudiante reportado en las etiquetas (mg en 100 mL) (mg en 100 mL) Jugo de limón 54,8 50-80 Jugo de naranja 56,0 40-60 Bebida marca P 14,4 60 Bebida marca W 10,8 33 De acuerdo con lo anterior, ¿cuál de las siguientes conclusiones se puede establecer sobre el contenido de vitamina C en los líquidos? A. El jugo de limón que el estudiante compró en el supermercado contiene más cantidad de vitamina C que el jugo de naranja. B. La cantidad de vitamina C de los cuatro líquidos comprados en el supermercado no coincide con los valores de concentración reportados en las etiquetas. C. El jugo de naranja comprado en el supermercado contiene la misma cantidad de vitamina C que contiene la bebida de marca P. D. El contenido real de vitamina C medido por el estudiante en los jugos de naranja y limón coincide con los rangos de concentración reportados en las etiquetas."
simulacro-2,Ciencias Naturales,EXT-eva2020-science1-17-17,eva2020-science1:17,guia-cienciasnaturales-11-1.pdf,Evaluar para Avanzar 2020 - Cuadernillo 1,17,D,official,Media,official_explained,False,assets/pages/expanded/eva2020-science1/eva2020-science1-17-17-01.jpg,"Un grupo de estudiantes quería conocer qué factores afectan la velocidad de reacción entre un ácido y un metal. Para ello, ellos hicieron dos experimentos variando únicamente las condiciones especificadas en la tabla. En cada experimento tomaron 3 tubos de ensayo y a cada uno agregaron 1 mL de ácido y 1 g de metal, y registraron el tiempo de reacción. Registro Tubo 1 Tubo 2 Tubo 3 Experimento 1 Condición 18 °C 45 °C 70 °C Modificando la temperatura, manteniendo el metal Resultado Reacción completa Reacción completa Reacción completa completo (sin partir). = 115 segundos = 75 segundos = 40 segundos Registro Tubo 1 Tubo 2 Tubo 3 Experimento 2 Metal partido a Metal en trozos Condición Metal completo Modificando el tamaño del la mitad pequeños metal, y empleando una Resultado Reacción completa Reacción completa Reacción completa temperatura de 18 °C. = 115 segundos = 90 segundos = 50 segundos De acuerdo con la información anterior, es posible concluir que A. siempre que haya un incremento en la temperatura, el tiempo de reacción se reducirá entre 40 y 75 segundos. B. la velocidad de reacción tiene una mayor variación cuando se modifica el tamaño del metal que cuando se modifica la temperatura. C. la reacción tiene una duración mínima de 50 segundos, si el metal se fracciona en trozos debido al aumento en la superficie de contacto. D. la velocidad de reacción se modifica al variar la temperatura y el tamaño del metal en el sistema."
simulacro-2,Ciencias Naturales,EXT-eva2020-science1-18-18,eva2020-science1:18,guia-cienciasnaturales-11-1.pdf,Evaluar para Avanzar 2020 - Cuadernillo 1,18,B,official,Media,official_explained,False,assets/pages/expanded/eva2020-science1/eva2020-science1-18-18-01.jpg,"Los organismos autótrofos fotosintéticos transforman la energía del Sol para producir su propio alimento y transferirlo en forma de energía a organismos heterótrofos. En el fondo del mar, aunque no llega la luz solar, hay organismos quimiótrofos que pueden producir su propio alimento a partir de la oxidación de compuestos inorgánicos y transferirlo en forma de energía a organismos heterótrofos. ¿Cómo sería el flujo de energía en un ecosistema del fondo del mar al que no le llega la energía del Sol? A. organismos organismos Luz autótrofos heterótrofos B. Compuestos organismos organismos inorgánicos autótrofos heterótrofos C. organismos organismos Luz heterótrofos autótrofos D. Compuestos organismos organismos inorgánicos heterótrofos heterótrofos"
simulacro-2,Ciencias Naturales,EXT-eva2020-science1-19-19,eva2020-science1:19,guia-cienciasnaturales-11-1.pdf,Evaluar para Avanzar 2020 - Cuadernillo 1,19,C,official,Media,official_explained,False,assets/pages/expanded/eva2020-science1/eva2020-science1-19-19-01.jpg,"En una carrera, un niño desciende en su bicicleta desde la cima de una montaña y, antes de llegar a la meta, aplica los frenos y se detiene justo después de la meta. El niño toca los frenos antes de empezar la carrera y al finalizar su descenso, percibiendo que la temperatura de estos ha aumentado. La situación anterior es un ejemplo de que la energía mecánica se transforma en energía A. cinética. B. potencial. C. térmica. D. elástica."
simulacro-2,Ciencias Naturales,EXT-science2019-01-01,science2019:01,cuadernillo-de-preguntas-saber-11-ciencias-naturales-2019.pdf,,1,B,official,Media,enhanced_guided,False,assets/pages/expanded/science2019/p005.jpg,"A continuación se muestra un modelo que simboliza la distribución de las moléculas de agua en estado líquido, en un recipiente cerrado. Cuando este recipiente se calienta manteniendo la presión constante, las moléculas de agua líquida cambian de estado y cambian su distribución. ¿Cuál de los siguientes modelos muestra la distribución que pueden adquirir las moléculas de agua en estado gaseoso y en estado líquido? Gas Líquido A. Gas Líquido B. Gas Líquido C. Gas Líquido D. 1."
simulacro-2,Ciencias Naturales,EXT-science2019-02-02,science2019:02,cuadernillo-de-preguntas-saber-11-ciencias-naturales-2019.pdf,,2,C,official,Media,enhanced_guided,False,assets/pages/expanded/science2019/p005.jpg,"5 Prueba de Ciencias Naturales Un estudiante analiza cómo cambia la solubilidad de una mezcla de sólido M; para esto, disuelve distintas cantidades del sólido M en 20 gramos de agua destilada y registra la tempera- tura exacta a la cual se logra disolver completamente el sólido. Los resultados se muestran a continuación. Teniendo en cuenta lo observado con 20 gramos de agua destilada, el estudiante cree que si a 83 °C se agregan 50 gramos de sólido M en 40 gramos de agua destilada no se solubilizará completamente esta cantidad de sólido M. ¿La suposición del estudiante es correcta? A. Sí, porque para disolver esta cantidad de sólido M en 40 gramos de agua también se necesitaría el doble de temperatura, es decir, 166 °C. B. No, porque al tener el doble de agua, es más probable que el sólido M solo necesite la mitad de la temperatura para disolverse, es decir, 42 °C. C. No, porque a partir de 65 °C se pueden disolver completamente 50 g de sólido M en 40 gramos de agua, por lo que a 83 °C el sólido estará completamente disuelto. D. Sí, porque con masas mayores a 35 gramos de sólido M, se necesitarían temperaturas mayores que 83 °C para disolverlo en esa cantidad de agua. Masa de sólido M (g) Masa de agua destilada (g) Temperatura a la cual se logra disolver completamente el sólido (°C) 20 25 30 35 20 20 20 20 57 65 73 83 2."
simulacro-2,Ciencias Naturales,EXT-science2019-05-05,science2019:05,cuadernillo-de-preguntas-saber-11-ciencias-naturales-2019.pdf,,5,C,official,Fácil,manual_verified,False,assets/pages/expanded/science2019/p006.jpg,"Agua a 100 °C se deja en un ambiente de 20 °C. Según la ley de enfriamiento de Newton, cuanto mayor es la diferencia de temperaturas, más rápido se enfría. ¿Qué gráfica describe mejor el proceso?"
simulacro-2,Ciencias Naturales,EXT-science2019-06-06,science2019:06,cuadernillo-de-preguntas-saber-11-ciencias-naturales-2019.pdf,,6,B,official,Media,enhanced_guided,False,assets/pages/expanded/science2019/p007.jpg,"7 Prueba de Ciencias Naturales Unos investigadores quieren saber si el agua de la llave está contaminada por dos tipos de con- taminantes (X y W). Los investigadores únicamente disponen de un método que permite medir la cantidad de contaminante X, pero saben que existe una reacción química mediante la cual pueden convertir todo el contaminante W en el contaminante X. Teniendo en cuenta esta infor- mación, si se quiere saber cuál es el contenido de contaminantes X y W, por separado, en una muestra de agua de la llave, ¿cuál sería el procedimiento adecuado? 1. Llevar a cabo la reacción que convierte todo el contaminante X en el contaminante W. 2. Medir el contenido de contaminante W con el método disponible, ya que esta medición corresponde a la medición del contenido de ambos contaminantes. A. 1. Llevar a cabo la reacción que convierte todo el contaminante W en el contaminante X. 2. Medir el contenido de contaminante X con el método disponible, ya que esta medición corresponde a la medición del contenido de ambos contaminantes. C. B. 1. Medir el contenido de contaminante X con el método disponible y separarlo de la muestra. 2. Llevar a cabo la reacción que convierte todo el contaminante W en el contaminante X. 3. Volver a medir el contenido de contaminante X, ya que esta última medición corresponderá a la medición del contenido de contaminante W. 1. Medir el contenido de contaminante W con el método disponible y separarlo de la muestra. 2. Llevar a cabo la reacción que convierte todo el contaminante X en el contaminante W. 3. Volver a medir el contenido de contaminante W, ya que esta última medición corresponderá a la medición del contenido de contaminante X. D. 6."
simulacro-2,Ciencias Naturales,EXT-science2019-08-08,science2019:08,cuadernillo-de-preguntas-saber-11-ciencias-naturales-2019.pdf,,8,A,official,Media,enhanced_guided,False,assets/pages/expanded/science2019/p008.jpg,"Una estudiante quiere clasificar dos sustancias de acuerdo al tipo de mezclas que son. Al buscar, encuen- tra que las mezclas homogéneas son uniformes en todas sus partes, pero las mezclas heterogéneas no lo son. La estudiante realiza los procedimientos que se muestran en la tabla con las sustancias 1 y 2. Teniendo en cuenta lo observado, al separar las sustancias, ¿qué tipos de mezclas son la sustan- cias 1 y 2? A. La sustancia 1 es una mezcla homogénea y la sustancia 2 es una mezcla heterogénea. B. La sustancia 1 es una mezcla heterogénea y la sustancia 2 es una mezcla homogénea. C. Ambas sustancias son mezclas homogéneas. D. Ambas sustancias son mezclas heterogéneas. Fase 1 Sólido blanco Vapor Fase 1 Fase 2 Fase 1 Fase 2 La sustancia 1 es un líquido de una so- la fase, que al calentarlo hasta evaporar por completo, queda un sólido blanco en el fondo. La sustancia 2 es un líquido que al ser introducido en un recipiente, se observa la separación de dos fases. 8."
